person_id,site_id,first_name,last_name,role,email,phone,start_date,is_active
3937,1726,Lisa,Campbell,SITE_MANAGER,lisa.campbell@goldfieldsschoo.school.nz,021-849-5762,2020-03-27,True
3938,1726,Anika,Gallagher,HS_REP,anika.gallagher@goldfieldsschoo.school.nz,024-252-5728,2020-06-30,True
3939,1727,Luke,Kumar,PRINCIPAL,luke.kumar@goodwoodschool.school.nz,025-600-7346,2020-08-31,True
3940,1727,Anika,Patel,SITE_MANAGER,anika.patel@goodwoodschool.school.nz,028-930-2534,2020-02-14,True
3941,1727,Donna,Brown,HS_REP,donna.brown@goodwoodschool.school.nz,024-881-4449,2021-12-07,True
3942,1728,Kylie,Gray,PRINCIPAL,kylie.gray@gordontonschool.school.nz,021-727-3609,2021-02-26,True
3943,1728,Rawiri,Harawira,SITE_MANAGER,rawiri.harawira@gordontonschool.school.nz,026-950-9957,2020-03-02,True
3944,1728,Ihaia,Palmer,HS_REP,ihaia.palmer@gordontonschool.school.nz,022-953-6088,2021-03-27,True
3945,1729,Ben,Brown,PRINCIPAL,ben.brown@greenparkschool.school.nz,024-970-4854,2020-03-01,True
3946,1729,Jack,Hill,SITE_MANAGER,jack.hill@greenparkschool.school.nz,021-660-9789,2020-12-02,True
3947,1729,Moana,Gallagher,HS_REP,moana.gallagher@greenparkschool.school.nz,026-723-8595,2020-10-22,True
3948,1729,Charlotte,Edwards,CARETAKER,charlotte.edwards@greenparkschool.school.nz,021-498-6403,2020-06-25,True
3949,1730,Kaia,King,PRINCIPAL,kaia.king@greertonvillage.school.nz,023-814-2453,2020-08-26,True
3950,1730,Paula,Williams,SITE_MANAGER,paula.williams@greertonvillage.school.nz,023-991-8470,2020-01-27,True
3951,1730,Charlotte,Te Huia,HS_REP,charlotte.te huia@greertonvillage.school.nz,024-441-8471,2021-09-27,True
3952,1730,Nikau,Jones,CARETAKER,nikau.jones@greertonvillage.school.nz,026-546-1448,2020-11-29,True
3953,1731,Nicola,Tamati,PRINCIPAL,nicola.tamati@hamiltoneastsch.school.nz,027-930-4762,2021-09-04,True
3954,1731,Kauri,Hill,SITE_MANAGER,kauri.hill@hamiltoneastsch.school.nz,027-526-4227,2021-09-24,True
3955,1731,Wiremu,Roberts,HS_REP,wiremu.roberts@hamiltoneastsch.school.nz,025-464-7312,2020-11-07,True
3956,1731,Grant,Robinson,CARETAKER,grant.robinson@hamiltoneastsch.school.nz,021-851-5752,2021-05-16,True
3957,1732,Georgia,Henderson,PRINCIPAL,georgia.henderson@hamiltonnorthsc.school.nz,026-149-4808,2020-09-28,True
3958,1732,Max,Kim,SITE_MANAGER,max.kim@hamiltonnorthsc.school.nz,026-436-2172,2021-03-11,True
3959,1732,Daniel,Smith,HS_REP,daniel.smith@hamiltonnorthsc.school.nz,023-337-8520,2020-04-29,True
3960,1732,Sam,Baker,CARETAKER,sam.baker@hamiltonnorthsc.school.nz,028-766-2032,2022-09-16,True
3961,1733,Lisa,Te Huia,PRINCIPAL,lisa.te huia@hamiltonwestsch.school.nz,023-392-6973,2021-06-13,True
3962,1733,Ethan,Jones,SITE_MANAGER,ethan.jones@hamiltonwestsch.school.nz,023-449-5238,2021-04-29,True
3963,1733,Mere,Clarke,HS_REP,mere.clarke@hamiltonwestsch.school.nz,023-190-8868,2020-09-19,True
3964,1733,Daniel,Jones,CARETAKER,daniel.jones@hamiltonwestsch.school.nz,022-207-1101,2020-11-18,True
3965,1735,Wiremu,Jones,PRINCIPAL,wiremu.jones@hautapuschool.school.nz,025-740-9842,2020-07-05,True
3966,1735,Mark,Rewi,SITE_MANAGER,mark.rewi@hautapuschool.school.nz,026-703-9477,2021-12-21,True
3967,1735,Ruby,Clarke,HS_REP,ruby.clarke@hautapuschool.school.nz,021-882-6102,2020-01-13,True
3968,1735,Moana,Green,CARETAKER,moana.green@hautapuschool.school.nz,025-480-7833,2020-12-31,True
3969,1736,Aria,Gray,PRINCIPAL,aria.gray@hauturuschool.school.nz,025-711-1355,2020-10-06,True
3970,1736,Reuben,Mahuta,SITE_MANAGER,reuben.mahuta@hauturuschool.school.nz,027-857-5588,2021-04-17,True
3971,1736,Caleb,Patel,HS_REP,caleb.patel@hauturuschool.school.nz,025-221-3970,2021-02-28,True
3972,1737,Andrew,Mahuta,PRINCIPAL,andrew.mahuta@hikuaischool.school.nz,021-874-2689,2021-11-03,True
3973,1737,Andrew,Tamati,SITE_MANAGER,andrew.tamati@hikuaischool.school.nz,022-581-2983,2020-03-03,True
3974,1737,Nicola,Lee,HS_REP,nicola.lee@hikuaischool.school.nz,021-747-9408,2021-06-25,True
3975,1738,Scott,Turner,PRINCIPAL,scott.turner@hikutaiaschool.school.nz,024-825-4530,2020-07-05,True
3976,1738,Georgia,Jones,SITE_MANAGER,georgia.jones@hikutaiaschool.school.nz,024-503-1936,2020-11-29,True
3977,1738,Charlotte,Fitzgerald,HS_REP,charlotte.fitzgerald@hikutaiaschool.school.nz,026-741-7896,2020-01-17,True
3978,1739,Hayley,Baker,PRINCIPAL,hayley.baker@hillcrestnormal.school.nz,028-536-1350,2020-03-06,True
3979,1739,Shane,Wong,SITE_MANAGER,shane.wong@hillcrestnormal.school.nz,024-847-9840,2022-01-02,True
3980,1739,Grant,Harawira,HS_REP,grant.harawira@hillcrestnormal.school.nz,021-259-6187,2020-02-15,True
3981,1739,Maia,Roberts,CARETAKER,maia.roberts@hillcrestnormal.school.nz,023-170-9955,2021-02-06,True
3982,1740,James,Jones,PRINCIPAL,james.jones@hilltopschool.school.nz,028-673-8597,2021-04-23,True
3983,1740,Max,Jones,SITE_MANAGER,max.jones@hilltopschool.school.nz,025-531-6497,2022-07-24,True
3984,1740,Olivia,Jones,HS_REP,olivia.jones@hilltopschool.school.nz,027-710-1050,2022-04-23,True
3985,1740,Matiu,Patel,CARETAKER,matiu.patel@hilltopschool.school.nz,027-979-9047,2022-07-19,True
3986,1741,Craig,Collins,PRINCIPAL,craig.collins@hinueraschool.school.nz,022-543-8367,2022-01-03,True
3987,1741,Nathan,Wong,SITE_MANAGER,nathan.wong@hinueraschool.school.nz,027-902-6543,2022-03-07,True
3988,1741,Michael,Parker,HS_REP,michael.parker@hinueraschool.school.nz,024-553-5079,2021-06-30,True
3989,1744,Sophie,Palmer,PRINCIPAL,sophie.palmer@horahoraschool(.school.nz,023-598-8312,2021-03-08,True
3990,1744,Sam,King,SITE_MANAGER,sam.king@horahoraschool(.school.nz,023-873-5935,2021-03-26,True
3991,1744,Nicola,Smith,HS_REP,nicola.smith@horahoraschool(.school.nz,028-924-7328,2021-04-05,True
3992,1745,Aria,Cooper,PRINCIPAL,aria.cooper@horohoroschool.school.nz,027-266-2979,2021-06-02,True
3993,1745,Michelle,Wright,SITE_MANAGER,michelle.wright@horohoroschool.school.nz,022-631-9659,2022-04-03,True
3994,1745,Shane,Singh,HS_REP,shane.singh@horohoroschool.school.nz,023-612-5522,2021-02-02,True
3995,1745,Nathan,Edwards,CARETAKER,nathan.edwards@horohoroschool.school.nz,028-915-8529,2022-07-28,True
3996,1746,Olivia,Harawira,PRINCIPAL,olivia.harawira@horotiuschool.school.nz,024-778-1381,2022-05-28,True
3997,1746,Grace,Chen,SITE_MANAGER,grace.chen@horotiuschool.school.nz,022-336-5606,2020-03-12,True
3998,1746,Grace,Hall,HS_REP,grace.hall@horotiuschool.school.nz,024-203-5652,2021-03-05,True
3999,1747,Scott,Baker,PRINCIPAL,scott.baker@horshamdownssch.school.nz,021-396-4481,2022-07-24,True
4000,1747,Ihaia,Roberts,SITE_MANAGER,ihaia.roberts@horshamdownssch.school.nz,027-216-5665,2020-11-12,True
4001,1747,Hayley,Kim,HS_REP,hayley.kim@horshamdownssch.school.nz,023-922-3141,2022-08-28,True
4002,1747,Sam,Brown,CARETAKER,sam.brown@horshamdownssch.school.nz,024-614-9316,2020-02-07,True
4003,1748,Scott,Russell,PRINCIPAL,scott.russell@tkkmohuiarau.school.nz,028-353-8950,2021-12-28,True
4004,1748,Kylie,Mahuta,SITE_MANAGER,kylie.mahuta@tkkmohuiarau.school.nz,021-689-3803,2020-07-14,True
4005,1748,Donna,Lee,HS_REP,donna.lee@tkkmohuiarau.school.nz,024-148-1077,2020-08-19,True
4006,1749,Joanne,Hall,PRINCIPAL,joanne.hall@hukanuischool.school.nz,024-322-4132,2022-07-20,True
4007,1749,Michelle,Williams,SITE_MANAGER,michelle.williams@hukanuischool.school.nz,026-513-4694,2022-06-30,True
4008,1749,Chris,Mitchell,HS_REP,chris.mitchell@hukanuischool.school.nz,027-939-6684,2021-12-09,True
4009,1750,Ihaia,Jones,PRINCIPAL,ihaia.jones@stpatrickscatho.school.nz,025-269-2451,2020-07-22,True
4010,1750,Sophie,Murray,SITE_MANAGER,sophie.murray@stpatrickscatho.school.nz,028-644-5850,2021-11-05,True
4011,1750,Ruby,Rewi,HS_REP,ruby.rewi@stpatrickscatho.school.nz,022-843-2888,2020-09-09,True
4012,1751,Shane,Kim,PRINCIPAL,shane.kim@huntlyschool(wa.school.nz,022-804-6803,2020-12-16,True
4013,1751,Nicola,Stewart,SITE_MANAGER,nicola.stewart@huntlyschool(wa.school.nz,028-994-3978,2020-08-10,True
4014,1751,Chris,Smith,HS_REP,chris.smith@huntlyschool(wa.school.nz,027-742-8628,2020-11-19,True
4015,1751,Matiu,Johnston,CARETAKER,matiu.johnston@huntlyschool(wa.school.nz,026-665-3420,2020-04-19,True
4016,1752,Simon,Thompson,PRINCIPAL,simon.thompson@huntlywestschoo.school.nz,025-205-5547,2020-09-05,True
4017,1752,Chris,Kim,SITE_MANAGER,chris.kim@huntlywestschoo.school.nz,025-372-3054,2021-07-29,True
4018,1752,Wiremu,Mahuta,HS_REP,wiremu.mahuta@huntlywestschoo.school.nz,024-111-7041,2020-10-06,True
4019,1752,Noah,Stewart,CARETAKER,noah.stewart@huntlywestschoo.school.nz,025-384-1970,2021-07-31,True
4020,1753,David,White,PRINCIPAL,david.white@insollavenuesch.school.nz,022-165-3414,2022-08-25,True
4021,1753,Moana,Singh,SITE_MANAGER,moana.singh@insollavenuesch.school.nz,028-597-6231,2022-02-11,True
4022,1753,Sarah,Campbell,HS_REP,sarah.campbell@insollavenuesch.school.nz,027-374-1407,2020-04-13,True
4023,1753,Andrew,Robinson,CARETAKER,andrew.robinson@insollavenuesch.school.nz,027-379-8580,2020-09-13,True
4024,1754,Tia,Parker,PRINCIPAL,tia.parker@rangitaikischoo.school.nz,025-834-4719,2022-08-13,True
4025,1754,Lisa,Wilson,SITE_MANAGER,lisa.wilson@rangitaikischoo.school.nz,021-723-7571,2022-08-28,True
4026,1754,Mason,King,HS_REP,mason.king@rangitaikischoo.school.nz,025-872-7850,2022-03-18,True
4027,1754,Moana,Chen,CARETAKER,moana.chen@rangitaikischoo.school.nz,021-848-5550,2020-07-18,True
4028,1755,Kylie,Chen,PRINCIPAL,kylie.chen@jamesstreetscho.school.nz,021-919-9245,2020-05-31,True
4029,1755,Scott,Tamati,SITE_MANAGER,scott.tamati@jamesstreetscho.school.nz,025-497-5281,2021-04-01,True
4030,1755,Kauri,Harris,HS_REP,kauri.harris@jamesstreetscho.school.nz,024-159-9554,2022-09-09,True
4031,1755,Holly,Hall,CARETAKER,holly.hall@jamesstreetscho.school.nz,028-585-5921,2020-11-20,True
4032,1756,Moana,Harawira,PRINCIPAL,moana.harawira@kaharoaschool.school.nz,027-501-8220,2020-09-09,True
4033,1756,Hayley,Murray,SITE_MANAGER,hayley.murray@kaharoaschool.school.nz,024-117-4892,2022-03-24,True
4034,1756,Kylie,Cooper,HS_REP,kylie.cooper@kaharoaschool.school.nz,024-903-7486,2022-01-29,True
4035,1757,Rachel,Burns,PRINCIPAL,rachel.burns@kaihereschool.school.nz,021-415-9504,2021-07-28,True
4036,1757,Ben,Palmer,SITE_MANAGER,ben.palmer@kaihereschool.school.nz,024-469-9423,2021-10-28,True
4037,1757,Hayley,Smith,HS_REP,hayley.smith@kaihereschool.school.nz,023-965-2597,2022-02-24,True
4038,1757,Hayley,Stewart,CARETAKER,hayley.stewart@kaihereschool.school.nz,024-393-2822,2022-04-08,True
4039,1758,Rachel,Singh,PRINCIPAL,rachel.singh@kaimaischool.school.nz,028-279-8073,2021-11-02,True
4040,1758,Kylie,Te Huia,SITE_MANAGER,kylie.te huia@kaimaischool.school.nz,023-960-1781,2022-01-26,True
4041,1758,Michelle,Hamilton,HS_REP,michelle.hamilton@kaimaischool.school.nz,021-483-2095,2020-11-02,True
4042,1758,Michelle,Tamati,CARETAKER,michelle.tamati@kaimaischool.school.nz,023-180-4603,2022-05-04,True
4043,1759,Max,Chen,PRINCIPAL,max.chen@kaingaroaforest.school.nz,028-742-6639,2020-06-09,True
4044,1759,Sam,Taukiri,SITE_MANAGER,sam.taukiri@kaingaroaforest.school.nz,022-345-4859,2022-07-13,True
4045,1759,Kylie,Cooper,HS_REP,kylie.cooper@kaingaroaforest.school.nz,025-250-1842,2020-10-05,True
4046,1760,Mark,Parker,PRINCIPAL,mark.parker@kaipakischool.school.nz,022-529-4345,2022-03-10,True
4047,1760,Tracey,Nguyen,SITE_MANAGER,tracey.nguyen@kaipakischool.school.nz,025-898-9684,2020-08-11,True
4048,1760,Tane,Campbell,HS_REP,tane.campbell@kaipakischool.school.nz,021-887-3771,2020-12-12,True
4049,1760,Noah,Mitchell,CARETAKER,noah.mitchell@kaipakischool.school.nz,023-497-8024,2020-03-31,True
4050,1761,Mason,Chen,PRINCIPAL,mason.chen@kaitaointermedi.school.nz,026-929-4730,2022-03-29,True
4051,1761,Sarah,Martin,SITE_MANAGER,sarah.martin@kaitaointermedi.school.nz,027-822-3585,2020-02-28,True
4052,1761,Maia,Hall,HS_REP,maia.hall@kaitaointermedi.school.nz,023-800-4572,2022-06-05,True
4053,1762,Karen,Anderson,PRINCIPAL,karen.anderson@taurangaspecial.school.nz,023-593-1415,2020-06-27,True
4054,1762,Aria,Bennett,SITE_MANAGER,aria.bennett@taurangaspecial.school.nz,028-907-5828,2021-11-28,True
4055,1762,Shane,Gray,HS_REP,shane.gray@taurangaspecial.school.nz,022-610-4932,2021-05-20,True
4056,1762,Holly,Anderson,CARETAKER,holly.anderson@taurangaspecial.school.nz,027-116-9406,2022-03-06,True
4057,1763,Lisa,Palmer,PRINCIPAL,lisa.palmer@karangahakescho.school.nz,025-889-1389,2020-12-14,True
4058,1763,Ruby,Collins,SITE_MANAGER,ruby.collins@karangahakescho.school.nz,027-998-7372,2022-08-10,True
4059,1763,Mere,Morgan,HS_REP,mere.morgan@karangahakescho.school.nz,027-652-4301,2022-09-19,True
4060,1764,Scott,Burns,PRINCIPAL,scott.burns@karapiroschool.school.nz,025-649-2918,2022-06-29,True
4061,1764,Max,Crawford,SITE_MANAGER,max.crawford@karapiroschool.school.nz,026-806-7703,2021-03-08,True
4062,1764,Nathan,Henare,HS_REP,nathan.henare@karapiroschool.school.nz,022-526-2227,2021-04-21,True
4063,1765,Chris,Henare,PRINCIPAL,chris.henare@katikatiprimary.school.nz,022-490-1568,2020-07-21,True
4064,1765,Zara,Harawira,SITE_MANAGER,zara.harawira@katikatiprimary.school.nz,025-968-2377,2022-02-18,True
4065,1765,Finn,Mitchell,HS_REP,finn.mitchell@katikatiprimary.school.nz,023-753-7597,2020-05-04,True
4066,1766,Tracey,Fraser,PRINCIPAL,tracey.fraser@kawahapointscho.school.nz,028-647-6258,2020-02-04,True
4067,1766,Matthew,Harawira,SITE_MANAGER,matthew.harawira@kawahapointscho.school.nz,023-897-5065,2020-09-12,True
4068,1766,Caleb,Smith,HS_REP,caleb.smith@kawahapointscho.school.nz,027-501-2654,2022-02-22,True
4069,1766,Georgia,Hall,CARETAKER,georgia.hall@kawahapointscho.school.nz,026-768-5717,2020-03-23,True
4070,1770,Josh,Tamati,PRINCIPAL,josh.tamati@kawerausouthsch.school.nz,027-966-8905,2021-01-21,True
4071,1770,Ben,Hill,SITE_MANAGER,ben.hill@kawerausouthsch.school.nz,024-604-4277,2022-07-05,True
4072,1770,Wiremu,Morgan,HS_REP,wiremu.morgan@kawerausouthsch.school.nz,025-828-9293,2021-02-28,True
4073,1770,Luke,Campbell,CARETAKER,luke.campbell@kawerausouthsch.school.nz,021-968-3781,2021-02-18,True
4074,1771,Andrew,Mitchell,PRINCIPAL,andrew.mitchell@kawhiaschool.school.nz,024-791-5879,2020-07-14,True
4075,1771,Sophie,Smith,SITE_MANAGER,sophie.smith@kawhiaschool.school.nz,026-314-4684,2021-12-10,True
4076,1771,Michael,Kumar,HS_REP,michael.kumar@kawhiaschool.school.nz,026-408-6501,2021-06-13,True
4077,1772,Hayley,Watson,PRINCIPAL,hayley.watson@rotoruaspeciali.school.nz,023-705-2452,2020-01-23,True
4078,1772,Aroha,Fitzgerald,SITE_MANAGER,aroha.fitzgerald@rotoruaspeciali.school.nz,023-844-1747,2022-09-10,True
4079,1772,Ben,Taylor,HS_REP,ben.taylor@rotoruaspeciali.school.nz,024-600-7341,2020-11-02,True
4080,1772,Mere,Turner,CARETAKER,mere.turner@rotoruaspeciali.school.nz,026-517-8478,2020-06-22,True
4081,1773,Aroha,Gray,PRINCIPAL,aroha.gray@tkkmoharataunga.school.nz,023-682-1237,2020-11-14,True
4082,1773,Amelia,Thompson,SITE_MANAGER,amelia.thompson@tkkmoharataunga.school.nz,022-201-7142,2020-03-22,True
4083,1773,Jessica,Kim,HS_REP,jessica.kim@tkkmoharataunga.school.nz,026-993-2926,2022-05-21,True
4084,1773,Scott,Tamati,CARETAKER,scott.tamati@tkkmoharataunga.school.nz,028-906-4614,2020-10-22,True
4085,1775,Holly,Johnston,PRINCIPAL,holly.johnston@kerepehischool.school.nz,025-298-6726,2021-01-07,True
4086,1775,Matthew,Hill,SITE_MANAGER,matthew.hill@kerepehischool.school.nz,021-223-8884,2021-06-26,True
4087,1775,Holly,Henare,HS_REP,holly.henare@kerepehischool.school.nz,027-523-9753,2021-01-18,True
4088,1775,Ihaia,Tamati,CARETAKER,ihaia.tamati@kerepehischool.school.nz,022-669-5388,2022-03-01,True
4089,1776,Nathan,Bennett,PRINCIPAL,nathan.bennett@kihikihischool.school.nz,025-138-4864,2022-02-03,True
4090,1776,Holly,Lee,SITE_MANAGER,holly.lee@kihikihischool.school.nz,028-579-7412,2020-05-13,True
4091,1776,Grace,Morgan,HS_REP,grace.morgan@kihikihischool.school.nz,028-220-4697,2022-05-09,True
4092,1776,Maia,Wong,CARETAKER,maia.wong@kihikihischool.school.nz,021-161-9236,2021-06-30,True
4093,1777,Rawiri,Rewi,PRINCIPAL,rawiri.rewi@kimihiaschool.school.nz,026-643-8715,2021-07-06,True
4094,1777,Scott,Nguyen,SITE_MANAGER,scott.nguyen@kimihiaschool.school.nz,022-180-1582,2020-12-29,True
4095,1777,Zara,Thompson,HS_REP,zara.thompson@kimihiaschool.school.nz,025-307-2075,2021-09-30,True
4096,1778,Aria,Smith,PRINCIPAL,aria.smith@kinohakuschool.school.nz,026-516-6452,2022-01-11,True
4097,1778,Freya,Stewart,SITE_MANAGER,freya.stewart@kinohakuschool.school.nz,028-657-2591,2020-12-13,True
4098,1778,Brooke,Henare,HS_REP,brooke.henare@kinohakuschool.school.nz,023-443-8613,2020-07-24,True
4099,1778,Anika,Palmer,CARETAKER,anika.palmer@kinohakuschool.school.nz,021-646-1775,2022-01-03,True
4100,1779,Craig,Taukiri,PRINCIPAL,craig.taukiri@kiokioschool.school.nz,024-799-4643,2020-09-22,True
4101,1779,Jack,Walker,SITE_MANAGER,jack.walker@kiokioschool.school.nz,027-461-5992,2022-09-19,True
4102,1779,Brooke,Clarke,HS_REP,brooke.clarke@kiokioschool.school.nz,028-841-5845,2021-07-18,True
4103,1779,Grant,Henare,CARETAKER,grant.henare@kiokioschool.school.nz,028-968-8769,2021-03-12,True
4104,1780,Scott,Henderson,PRINCIPAL,scott.henderson@kiwitahischool.school.nz,024-323-3616,2020-07-29,True
4105,1780,Mason,Smith,SITE_MANAGER,mason.smith@kiwitahischool.school.nz,025-222-2315,2022-09-05,True
4106,1780,Sarah,Nguyen,HS_REP,sarah.nguyen@kiwitahischool.school.nz,022-195-5553,2020-06-05,True
4107,1781,James,Tamati,PRINCIPAL,james.tamati@knightonnormals.school.nz,026-158-4195,2021-05-17,True
4108,1781,Anika,Palmer,SITE_MANAGER,anika.palmer@knightonnormals.school.nz,024-634-3454,2021-08-12,True
4109,1781,Sophie,Chen,HS_REP,sophie.chen@knightonnormals.school.nz,023-937-9546,2021-02-18,True
4110,1781,Kylie,Anderson,CARETAKER,kylie.anderson@knightonnormals.school.nz,022-739-6421,2020-01-14,True
4111,1782,Aria,Henare,PRINCIPAL,aria.henare@kopuarahischool.school.nz,024-614-8571,2022-05-19,True
4112,1782,Kaia,Singh,SITE_MANAGER,kaia.singh@kopuarahischool.school.nz,023-887-2102,2021-06-29,True
4113,1782,Grant,Henare,HS_REP,grant.henare@kopuarahischool.school.nz,023-219-9910,2021-09-29,True
4114,1783,Hayley,King,PRINCIPAL,hayley.king@korakonuischool.school.nz,025-995-1256,2021-05-16,True
4115,1783,Aroha,Parker,SITE_MANAGER,aroha.parker@korakonuischool.school.nz,023-722-9253,2020-12-17,True
4116,1783,Joanne,Campbell,HS_REP,joanne.campbell@korakonuischool.school.nz,026-250-4247,2020-05-21,True
4117,1783,Sophie,Murray,CARETAKER,sophie.murray@korakonuischool.school.nz,021-306-8281,2022-06-12,True
4118,1784,Shane,Fraser,PRINCIPAL,shane.fraser@koromatuaschool.school.nz,027-116-6694,2022-08-23,True
4119,1784,Anika,Williams,SITE_MANAGER,anika.williams@koromatuaschool.school.nz,025-590-6550,2022-04-07,True
4120,1784,Ben,Hill,HS_REP,ben.hill@koromatuaschool.school.nz,022-434-1407,2020-05-10,True
4121,1785,Ihaia,King,PRINCIPAL,ihaia.king@kuratauschool.school.nz,026-510-3016,2022-02-16,True
4122,1785,Shane,Roberts,SITE_MANAGER,shane.roberts@kuratauschool.school.nz,025-517-3696,2020-07-25,True
4123,1785,Michelle,Patel,HS_REP,michelle.patel@kuratauschool.school.nz,021-990-5789,2020-04-29,True
4124,1785,Joanne,Walker,CARETAKER,joanne.walker@kuratauschool.school.nz,027-808-7200,2020-01-20,True
4125,1786,Finn,Hamilton,PRINCIPAL,finn.hamilton@kutarereschool.school.nz,026-841-7184,2020-01-07,True
4126,1786,Rawiri,Chen,SITE_MANAGER,rawiri.chen@kutarereschool.school.nz,027-674-1921,2020-11-14,True
4127,1786,Karen,Bennett,HS_REP,karen.bennett@kutarereschool.school.nz,022-749-5799,2020-08-08,True
4128,1786,Michelle,Stewart,CARETAKER,michelle.stewart@kutarereschool.school.nz,021-338-1065,2020-07-16,True
4129,1787,Shane,Jones,PRINCIPAL,shane.jones@lakererewhakaai.school.nz,026-329-3840,2021-05-20,True
4130,1787,Paula,Roberts,SITE_MANAGER,paula.roberts@lakererewhakaai.school.nz,027-969-6376,2022-08-19,True
4131,1787,Holly,Chen,HS_REP,holly.chen@lakererewhakaai.school.nz,026-981-1507,2022-08-17,True
4132,1788,Anika,Bennett,PRINCIPAL,anika.bennett@lakerotomaschoo.school.nz,022-550-3643,2022-06-29,True
4133,1788,Anika,King,SITE_MANAGER,anika.king@lakerotomaschoo.school.nz,025-875-3416,2021-02-22,True
4134,1788,Noah,Jones,HS_REP,noah.jones@lakerotomaschoo.school.nz,021-798-3942,2020-01-25,True
4135,1788,Rachel,Taukiri,CARETAKER,rachel.taukiri@lakerotomaschoo.school.nz,021-290-9154,2021-07-30,True
4136,1789,Stacey,Baker,PRINCIPAL,stacey.baker@leamingtonschoo.school.nz,023-728-2830,2021-07-28,True
4137,1789,Brooke,Cooper,SITE_MANAGER,brooke.cooper@leamingtonschoo.school.nz,024-291-6078,2021-11-18,True
4138,1789,Ihaia,Campbell,HS_REP,ihaia.campbell@leamingtonschoo.school.nz,028-788-9017,2021-12-22,True
4139,1789,Mason,Morgan,CARETAKER,mason.morgan@leamingtonschoo.school.nz,023-385-6017,2021-01-18,True
4140,1790,Karen,Hamilton,PRINCIPAL,karen.hamilton@lichfieldschool.school.nz,026-348-1907,2020-09-05,True
4141,1790,Ruby,Parker,SITE_MANAGER,ruby.parker@lichfieldschool.school.nz,025-922-8652,2021-12-25,True
4142,1790,Kaia,King,HS_REP,kaia.king@lichfieldschool.school.nz,026-903-6135,2022-02-14,True
4143,1790,Anika,Mahuta,CARETAKER,anika.mahuta@lichfieldschool.school.nz,025-295-3031,2021-08-07,True
4144,1791,Matthew,Fitzgerald,PRINCIPAL,matthew.fitzgerald@lynmoreprimarys.school.nz,028-628-6980,2021-05-26,True
4145,1791,Jessica,Bennett,SITE_MANAGER,jessica.bennett@lynmoreprimarys.school.nz,027-833-3035,2020-04-02,True
4146,1791,Max,Scott,HS_REP,max.scott@lynmoreprimarys.school.nz,025-335-2148,2022-04-22,True
4147,1792,Liam,Anderson,PRINCIPAL,liam.anderson@maeroaintermedi.school.nz,024-919-2260,2021-01-09,True
4148,1792,Wiremu,Singh,SITE_MANAGER,wiremu.singh@maeroaintermedi.school.nz,027-347-4612,2021-03-07,True
4149,1792,Ben,Collins,HS_REP,ben.collins@maeroaintermedi.school.nz,023-971-8106,2021-02-01,True
4150,1792,Donna,Kumar,CARETAKER,donna.kumar@maeroaintermedi.school.nz,028-364-7993,2020-02-18,True
